Date,Min,Average,Max,First,Last
14.02.2021 0:00,1.2115,1.21206,1.21265,1.21205,1.21242
15.02.2021 0:00,1.2117,1.21316,1.21455,1.21235,1.2129
16.02.2021 0:00,1.20955,1.21312,1.21695,1.2129,1.21022
17.02.2021 0:00,1.20252,1.20647,1.21037,1.21023,1.20447
18.02.2021 0:00,1.20359,1.20647,1.20949,1.20452,1.20918
19.02.2021 0:00,1.20828,1.21133,1.21455,1.20916,1.21179
20.02.2021 0:00,1.21179,1.21182,1.21183,1.21179,1.21183
21.02.2021 0:00,1.2115,1.21183,1.21267,1.21183,1.21214
22.02.2021 0:00,1.20918,1.21349,1.21699,1.21218,1.21604
23.02.2021 0:00,1.21364,1.21576,1.2178,1.21604,1.21499
24.02.2021 0:00,1.2111,1.21523,1.21737,1.21511,1.21636
25.02.2021 0:00,1.21562,1.21936,1.22412,1.2163,1.22306
26.02.2021 0:00,1.20625,1.21249,1.21837,1.21837,1.20721
27.02.2021 0:00,1.20721,1.20721,1.20721,1.20721,1.20721
28.02.2021 0:00,1.20693,1.2072,1.20778,1.20721,1.20722
01.03.2021 0:00,1.20296,1.20616,1.2101,1.20727,1.20507
02.03.2021 0:00,1.19936,1.20435,1.20955,1.20515,1.20842
03.03.2021 0:00,1.20444,1.20767,1.21101,1.2084,1.20631
04.03.2021 0:00,1.19625,1.20305,1.20663,1.20628,1.19774
05.03.2021 0:00,1.18976,1.19364,1.19772,1.19756,1.19113
06.03.2021 0:00,1.19112,1.19158,1.19161,1.19113,1.19161
07.03.2021 0:00,1.19113,1.19164,1.1925,1.19161,1.19201
08.03.2021 0:00,1.18441,1.18823,1.19318,1.19207,1.18487
09.03.2021 0:00,1.18358,1.18807,1.19145,1.18482,1.19021
10.03.2021 0:00,1.18695,1.18976,1.19318,1.19021,1.19259
11.03.2021 0:00,1.19168,1.19524,1.19905,1.1926,1.19833
12.03.2021 0:00,1.19102,1.19496,1.1989,1.19829,1.19534
13.03.2021 0:00,1.19533,1.19533,1.19534,1.19534,1.19533
14.03.2021 0:00,1.19442,1.1953,1.1955,1.19533,1.1948
15.03.2021 0:00,1.19115,1.19343,1.19649,1.19469,1.19249
16.03.2021 0:00,1.1884,1.19202,1.19515,1.19246,1.19045
17.03.2021 0:00,1.18873,1.19182,1.19867,1.19019,1.19803
18.03.2021 0:00,1.19067,1.19436,1.19895,1.19783,1.19185
19.03.2021 0:00,1.18746,1.19103,1.19488,1.19176,1.19485
20.03.2021 0:00,1.19047,1.19483,1.19485,1.19465,1.19485
21.03.2021 0:00,1.18735,1.19403,1.19485,1.19485,1.18862
22.03.2021 0:00,1.18756,1.19117,1.1946,1.18856,1.19342
23.03.2021 0:00,1.18438,1.18921,1.19418,1.19342,1.185
24.03.2021 0:00,1.18095,1.18313,1.18505,1.18491,1.18119
25.03.2021 0:00,1.17619,1.18,1.18287,1.18105,1.17718
26.03.2021 0:00,1.1772,1.17856,1.18245,1.1772,1.17942
27.03.2021 0:00,1.17942,1.18227,1.18245,1.17942,1.18245
28.03.2021 0:00,1.17895,1.182,1.18245,1.18245,1.1795
29.03.2021 0:00,1.17578,1.17782,1.17933,1.179,1.17671
30.03.2021 0:00,1.17128,1.17427,1.17744,1.17664,1.17178
31.03.2021 0:00,1.17041,1.17273,1.17583,1.17175,1.17278
01.04.2021 0:00,1.17145,1.17447,1.17799,1.17302,1.17767
02.04.2021 0:00,1.17511,1.17713,1.17859,1.17769,1.17593
03.04.2021 0:00,1.17593,1.17594,1.17605,1.17605,1.17593
04.04.2021 0:00,1.1755,1.17592,1.17605,1.17593,1.17568
05.04.2021 0:00,1.17391,1.17771,1.18205,1.17566,1.18131
06.04.2021 0:00,1.17961,1.1828,1.18794,1.18147,1.1872
07.04.2021 0:00,1.18618,1.18784,1.19136,1.18719,1.1869
08.04.2021 0:00,1.18615,1.1887,1.1926,1.18694,1.19194
09.04.2021 0:00,1.18682,1.18995,1.19203,1.19161,1.19
10.04.2021 0:00,1.19,1.19007,1.19008,1.19,1.19008
11.04.2021 0:00,1.18898,1.19001,1.19046,1.19008,1.1895
12.04.2021 0:00,1.18725,1.1901,1.19204,1.18945,1.19119
13.04.2021 0:00,1.18842,1.19149,1.19551,1.19128,1.19504
14.04.2021 0:00,1.19488,1.1965,1.19872,1.19504,1.19789
15.04.2021 0:00,1.19565,1.19745,1.19928,1.19793,1.19685
16.04.2021 0:00,1.19508,1.19738,1.19933,1.19676,1.1982
17.04.2021 0:00,1.1982,1.1982,1.19824,1.19824,1.1982
18.04.2021 0:00,1.19735,1.19812,1.19824,1.1982,1.19775
19.04.2021 0:00,1.19429,1.20044,1.20473,1.19766,1.20374
20.04.2021 0:00,1.20225,1.20462,1.20795,1.20378,1.2036
21.04.2021 0:00,1.19985,1.20251,1.20439,1.20359,1.20362
22.04.2021 0:00,1.19943,1.20312,1.20686,1.20361,1.20164
23.04.2021 0:00,1.20131,1.20523,1.21021,1.20169,1.20985
24.04.2021 0:00,1.20972,1.20973,1.20985,1.20985,1.20972
25.04.2021 0:00,1.20924,1.20968,1.20985,1.20972,1.20944
26.04.2021 0:00,1.20634,1.20941,1.21168,1.20943,1.20863
27.04.2021 0:00,1.20576,1.20777,1.20945,1.20863,1.20909
28.04.2021 0:00,1.20569,1.20852,1.21332,1.20923,1.21271
29.04.2021 0:00,1.2104,1.21254,1.21504,1.21253,1.21227
30.04.2021 0:00,1.20167,1.20821,1.21271,1.21241,1.20195
01.05.2021 0:00,1.20195,1.20199,1.202,1.20195,1.202
02.05.2021 0:00,1.20195,1.20215,1.20358,1.202,1.20296
03.05.2021 0:00,1.20135,1.2044,1.20765,1.20296,1.20642
04.05.2021 0:00,1.19997,1.20284,1.20656,1.20642,1.20121
05.05.2021 0:00,1.19869,1.20074,1.20279,1.20117,1.20068
06.05.2021 0:00,1.19936,1.20339,1.20696,1.20072,1.20635
07.05.2021 0:00,1.20531,1.21012,1.2171,1.20634,1.2165
08.05.2021 0:00,1.21633,1.21634,1.2165,1.2165,1.21633
09.05.2021 0:00,1.21608,1.21635,1.217,1.21633,1.21689
10.05.2021 0:00,1.21271,1.21577,1.21773,1.21688,1.2133
11.05.2021 0:00,1.21251,1.21508,1.21793,1.2133,1.21503
12.05.2021 0:00,1.20663,1.21126,1.21508,1.21503,1.20729
13.05.2021 0:00,1.20535,1.2079,1.21051,1.20729,1.20832
14.05.2021 0:00,1.20711,1.2113,1.21477,1.20818,1.21459
15.05.2021 0:00,1.21444,1.21457,1.21459,1.21444,1.21459
16.05.2021 0:00,1.214,1.21457,1.21466,1.21459,1.21418
17.05.2021 0:00,1.21271,1.21462,1.21685,1.21417,1.21536
18.05.2021 0:00,1.2152,1.21964,1.22315,1.2152,1.22265
19.05.2021 0:00,1.21623,1.22138,1.22465,1.22251,1.2176
20.05.2021 0:00,1.21695,1.21982,1.22309,1.21759,1.22294
21.05.2021 0:00,1.21624,1.22096,1.22405,1.22295,1.218
22.05.2021 0:00,1.218,1.21811,1.21813,1.218,1.21813
23.05.2021 0:00,1.2175,1.21808,1.21813,1.21813,1.21801
24.05.2021 0:00,1.21729,1.22004,1.22291,1.21801,1.22175
25.05.2021 0:00,1.2212,1.22405,1.22655,1.2216,1.225
26.05.2021 0:00,1.21825,1.22306,1.22635,1.22503,1.21937
27.05.2021 0:00,1.21753,1.21949,1.22155,1.21936,1.21966
28.05.2021 0:00,1.21331,1.21848,1.22043,1.21949,1.21925
29.05.2021 0:00,1.21925,1.21926,1.21926,1.21925,1.21926
30.05.2021 0:00,1.21924,1.21929,1.2201,1.21926,1.21972
31.05.2021 0:00,1.21838,1.22049,1.22325,1.21973,1.2228
01.06.2021 0:00,1.22119,1.22292,1.22538,1.22279,1.22141
02.06.2021 0:00,1.21654,1.22068,1.2228,1.22144,1.22116
03.06.2021 0:00,1.21186,1.21729,1.22144,1.22125,1.21272
04.06.2021 0:00,1.21051,1.21371,1.21862,1.21272,1.21673
05.06.2021 0:00,1.21666,1.21666,1.21673,1.21666,1.21666
06.06.2021 0:00,1.216,1.21662,1.21673,1.21666,1.21635
07.06.2021 0:00,1.21447,1.21731,1.22013,1.2165,1.21916
08.06.2021 0:00,1.21655,1.21803,1.22022,1.21922,1.21729
09.06.2021 0:00,1.21699,1.21834,1.22175,1.21728,1.21788
10.06.2021 0:00,1.2145,1.21718,1.21916,1.2179,1.21744
11.06.2021 0:00,1.20934,1.21478,1.21935,1.21741,1.21085
12.06.2021 0:00,1.21085,1.21089,1.2109,1.21085,1.2109
13.06.2021 0:00,1.2105,1.21086,1.21108,1.2109,1.21073
14.06.2021 0:00,1.20948,1.21133,1.21301,1.21109,1.212
15.06.2021 0:00,1.21025,1.21241,1.21477,1.212,1.21283
16.06.2021 0:00,1.19924,1.21046,1.21344,1.21283,1.19925
17.06.2021 0:00,1.18925,1.19529,1.20057,1.19925,1.19076
18.06.2021 0:00,1.18497,1.18952,1.19261,1.19075,1.18635
19.06.2021 0:00,1.18635,1.18643,1.18644,1.18635,1.18644
20.06.2021 0:00,1.1855,1.18637,1.18759,1.18644,1.1867
21.06.2021 0:00,1.18482,1.18898,1.19219,1.18688,1.19182
22.06.2021 0:00,1.18821,1.19117,1.19525,1.19184,1.19401
23.06.2021 0:00,1.19155,1.19358,1.19694,1.19389,1.19276
24.06.2021 0:00,1.19195,1.19325,1.19564,1.1928,1.19309
25.06.2021 0:00,1.1926,1.19411,1.19741,1.19304,1.19375
26.06.2021 0:00,1.19361,1.19362,1.19375,1.19375,1.19361
27.06.2021 0:00,1.19323,1.1936,1.1938,1.19361,1.19374
28.06.2021 0:00,1.19043,1.19288,1.19446,1.19372,1.1926
29.06.2021 0:00,1.18801,1.19105,1.19289,1.19268,1.19
30.06.2021 0:00,1.18455,1.18757,1.1909,1.18989,1.18591
01.07.2021 0:00,1.18378,1.18539,1.18832,1.18595,1.18495
02.07.2021 0:00,1.18189,1.18444,1.18736,1.18495,1.1865
03.07.2021 0:00,1.18649,1.1865,1.1865,1.18649,1.1865
04.07.2021 0:00,1.18625,1.1865,1.18695,1.1865,1.18695
05.07.2021 0:00,1.18505,1.18638,1.18805,1.18689,1.18627
06.07.2021 0:00,1.18091,1.18485,1.18949,1.18629,1.18215
07.07.2021 0:00,1.17821,1.18145,1.184,1.18218,1.17948
08.07.2021 0:00,1.17839,1.18216,1.1866,1.17935,1.1845
09.07.2021 0:00,1.18249,1.18535,1.18807,1.18448,1.18778
10.07.2021 0:00,1.1877,1.18771,1.18778,1.1877,1.1877
11.07.2021 0:00,1.18735,1.18768,1.188,1.1877,1.1874
12.07.2021 0:00,1.18364,1.18642,1.18807,1.18763,1.18629
13.07.2021 0:00,1.17724,1.18343,1.18763,1.18623,1.17793
14.07.2021 0:00,1.17723,1.18032,1.184,1.17778,1.18368
15.07.2021 0:00,1.1798,1.18237,1.18501,1.18365,1.18133
16.07.2021 0:00,1.17925,1.18086,1.18218,1.18131,1.18067
17.07.2021 0:00,1.18053,1.18055,1.18067,1.18067,1.18054
18.07.2021 0:00,1.1805,1.18059,1.1815,1.18054,1.18093
19.07.2021 0:00,1.17639,1.1797,1.18229,1.18095,1.1797
20.07.2021 0:00,1.17568,1.17845,1.18025,1.1798,1.17809
21.07.2021 0:00,1.17522,1.17803,1.18055,1.17814,1.17967
22.07.2021 0:00,1.1758,1.1788,1.18295,1.17967,1.17721
23.07.2021 0:00,1.17557,1.1771,1.1785,1.17714,1.17713
24.07.2021 0:00,1.17713,1.17713,1.17715,1.17715,1.17713
25.07.2021 0:00,1.177,1.17717,1.17758,1.17713,1.1775
26.07.2021 0:00,1.17642,1.17901,1.18158,1.1775,1.18037
27.07.2021 0:00,1.17714,1.1807,1.18407,1.18032,1.18183
28.07.2021 0:00,1.17785,1.18166,1.18505,1.18186,1.18448
29.07.2021 0:00,1.18413,1.18697,1.18949,1.18446,1.18887
30.07.2021 0:00,1.18538,1.18794,1.19095,1.1888,1.18675
31.07.2021 0:00,1.1867,1.1867,1.18675,1.1867,1.1867
01.08.2021 0:00,1.1865,1.18669,1.18701,1.1867,1.18666
02.08.2021 0:00,1.18581,1.18749,1.18975,1.1865,1.18715
03.08.2021 0:00,1.18553,1.18735,1.18945,1.18723,1.18633
04.08.2021 0:00,1.1834,1.18592,1.19005,1.18633,1.18366
05.08.2021 0:00,1.18295,1.18384,1.18575,1.18366,1.18344
06.08.2021 0:00,1.17536,1.17991,1.18372,1.18344,1.17632
07.08.2021 0:00,1.17614,1.17628,1.17632,1.17632,1.17628
08.08.2021 0:00,1.17595,1.17629,1.17668,1.17628,1.17604
09.08.2021 0:00,1.17351,1.17531,1.17714,1.17595,1.17364
10.08.2021 0:00,1.17104,1.17278,1.17425,1.17389,1.17219
11.08.2021 0:00,1.17061,1.1726,1.17522,1.17209,1.17413
12.08.2021 0:00,1.17245,1.17381,1.17495,1.17405,1.17316
13.08.2021 0:00,1.17307,1.17608,1.18055,1.17312,1.17964
14.08.2021 0:00,1.17964,1.17964,1.17965,1.17964,1.17964
15.08.2021 0:00,1.17942,1.17963,1.17967,1.17964,1.17943
16.08.2021 0:00,1.17677,1.1785,1.18015,1.17943,1.17791
17.08.2021 0:00,1.17075,1.17511,1.17835,1.17777,1.17119
18.08.2021 0:00,1.16951,1.17137,1.17343,1.17115,1.17114
19.08.2021 0:00,1.16684,1.16872,1.17175,1.17098,1.16782
20.08.2021 0:00,1.16646,1.16842,1.17055,1.16774,1.1697
21.08.2021 0:00,1.1697,1.16973,1.17005,1.1697,1.1697
22.08.2021 0:00,1.16937,1.16968,1.17007,1.1697,1.1695
23.08.2021 0:00,1.16931,1.17246,1.17515,1.1695,1.17463
24.08.2021 0:00,1.17278,1.17445,1.17645,1.17472,1.17562
25.08.2021 0:00,1.17282,1.17502,1.17758,1.17572,1.17714
26.08.2021 0:00,1.17475,1.17628,1.17799,1.17727,1.17554
27.08.2021 0:00,1.17356,1.17694,1.18025,1.17536,1.17973
28.08.2021 0:00,1.17954,1.17956,1.17973,1.17973,1.17954
29.08.2021 0:00,1.17926,1.17954,1.17973,1.17954,1.17962
30.08.2021 0:00,1.17842,1.17994,1.18106,1.17977,1.17985
31.08.2021 0:00,1.17952,1.18155,1.18439,1.1798,1.18106
01.09.2021 0:00,1.18106,1.18416,1.18485,1.18106,1.18393
02.09.2021 0:00,1.18345,1.18528,1.18779,1.18413,1.18751
03.09.2021 0:00,1.18678,1.18804,1.19062,1.1875,1.18835
04.09.2021 0:00,1.18788,1.18831,1.18835,1.18791,1.18835
05.09.2021 0:00,1.1879,1.18833,1.1885,1.18835,1.18792
06.09.2021 0:00,1.18567,1.187,1.18878,1.18808,1.18725
07.09.2021 0:00,1.18383,1.18632,1.18863,1.18709,1.18453
08.09.2021 0:00,1.18028,1.18294,1.18525,1.18441,1.18169
09.09.2021 0:00,1.18058,1.18238,1.18405,1.18192,1.18253
10.09.2021 0:00,1.18098,1.18272,1.18515,1.18245,1.18107
11.09.2021 0:00,1.18107,1.18144,1.18147,1.18107,1.18147
12.09.2021 0:00,1.18107,1.18147,1.18171,1.18147,1.18155
13.09.2021 0:00,1.17706,1.17989,1.18172,1.18146,1.18111
14.09.2021 0:00,1.17995,1.18158,1.18455,1.18102,1.18066
15.09.2021 0:00,1.17995,1.18126,1.18315,1.18053,1.18162
16.09.2021 0:00,1.17514,1.17841,1.18218,1.18189,1.17685
17.09.2021 0:00,1.17247,1.17581,1.17884,1.17685,1.17253
18.09.2021 0:00,1.17253,1.17258,1.17259,1.17253,1.17259
19.09.2021 0:00,1.1725,1.17265,1.1735,1.17259,1.17289
20.09.2021 0:00,1.17,1.17192,1.17362,1.17281,1.1727
21.09.2021 0:00,1.17156,1.17302,1.17486,1.1727,1.1726
22.09.2021 0:00,1.16875,1.17243,1.17525,1.17275,1.1693
23.09.2021 0:00,1.16836,1.17201,1.17499,1.16928,1.17395
24.09.2021 0:00,1.17013,1.17288,1.1747,1.17398,1.17201
25.09.2021 0:00,1.17201,1.17201,1.17206,1.17206,1.17201
26.09.2021 0:00,1.1715,1.17207,1.17288,1.17201,1.17198
27.09.2021 0:00,1.16863,1.17082,1.17265,1.17198,1.16987
28.09.2021 0:00,1.16696,1.16855,1.17045,1.16978,1.16846
29.09.2021 0:00,1.15902,1.16499,1.16905,1.16844,1.1599
30.09.2021 0:00,1.15633,1.15915,1.16104,1.15995,1.15823
01.10.2021 0:00,1.15636,1.15869,1.16075,1.1581,1.15955
02.10.2021 0:00,1.15955,1.15955,1.15955,1.15955,1.15955
03.10.2021 0:00,1.15935,1.15956,1.15991,1.15955,1.15959
04.10.2021 0:00,1.15882,1.16132,1.16392,1.1597,1.16194
05.10.2021 0:00,1.15827,1.16021,1.16238,1.16203,1.15996
06.10.2021 0:00,1.15298,1.1565,1.16016,1.15972,1.15541
07.10.2021 0:00,1.1549,1.15581,1.15711,1.15564,1.15569
08.10.2021 0:00,1.15422,1.15613,1.15834,1.15567,1.15754
09.10.2021 0:00,1.15754,1.15754,1.15754,1.15754,1.15754
10.10.2021 0:00,1.15701,1.15752,1.15772,1.15754,1.1572
11.10.2021 0:00,1.15497,1.15682,1.15862,1.15747,1.15548
12.10.2021 0:00,1.15245,1.15481,1.15697,1.1554,1.1531
13.10.2021 0:00,1.15294,1.15618,1.15986,1.15308,1.15985
14.10.2021 0:00,1.15843,1.15986,1.16235,1.15983,1.15984
15.10.2021 0:00,1.15885,1.16021,1.16185,1.15984,1.15991
16.10.2021 0:00,1.15991,1.15991,1.15991,1.15991,1.15991
17.10.2021 0:00,1.15926,1.15989,1.16023,1.15991,1.16013
18.10.2021 0:00,1.15725,1.15967,1.16238,1.16007,1.16109
19.10.2021 0:00,1.16088,1.16414,1.16685,1.16122,1.16311
20.10.2021 0:00,1.16177,1.16407,1.16595,1.16326,1.16488
21.10.2021 0:00,1.162,1.16438,1.16682,1.16507,1.16262
22.10.2021 0:00,1.16212,1.16344,1.16537,1.16251,1.16468
23.10.2021 0:00,1.16468,1.16468,1.16468,1.16468,1.16468
24.10.2021 0:00,1.16382,1.16463,1.16469,1.16468,1.16382
25.10.2021 0:00,1.15929,1.16304,1.16666,1.16429,1.1612
26.10.2021 0:00,1.15855,1.16041,1.16275,1.16122,1.15933
27.10.2021 0:00,1.1585,1.16031,1.16241,1.15944,1.16022
28.10.2021 0:00,1.15829,1.16311,1.16918,1.1604,1.16823
29.10.2021 0:00,1.1536,1.16304,1.16905,1.16825,1.1561
30.10.2021 0:00,1.1561,1.1561,1.1561,1.1561,1.1561
31.10.2021 0:00,1.15586,1.15611,1.15652,1.1561,1.15612
01.11.2021 0:00,1.1546,1.15749,1.16105,1.15612,1.16022
02.11.2021 0:00,1.1576,1.15937,1.16135,1.16015,1.15794
03.11.2021 0:00,1.15633,1.15871,1.1616,1.15794,1.16112
04.11.2021 0:00,1.15289,1.15688,1.16171,1.16112,1.15522
05.11.2021 0:00,1.15138,1.15488,1.15735,1.1551,1.15526
06.11.2021 0:00,1.15526,1.15526,1.15526,1.15526,1.15526
07.11.2021 0:00,1.15526,1.15532,1.15662,1.15526,1.15662
08.11.2021 0:00,1.15514,1.15727,1.15944,1.15649,1.1587
09.11.2021 0:00,1.15713,1.15898,1.16076,1.1587,1.15941
10.11.2021 0:00,1.14764,1.15503,1.15969,1.15941,1.14792
11.11.2021 0:00,1.14437,1.14665,1.14896,1.14792,1.14493
12.11.2021 0:00,1.14337,1.14446,1.14595,1.14495,1.14431
13.11.2021 0:00,1.14431,1.14431,1.14438,1.14431,1.14431
14.11.2021 0:00,1.14431,1.14434,1.14504,1.14431,1.14433
15.11.2021 0:00,1.13575,1.14309,1.14639,1.14434,1.13665
16.11.2021 0:00,1.13114,1.13569,1.13858,1.13685,1.13216
17.11.2021 0:00,1.12701,1.13137,1.13325,1.132,1.13195
18.11.2021 0:00,1.13147,1.13419,1.13752,1.13198,1.13716
19.11.2021 0:00,1.1252,1.13216,1.13733,1.13722,1.12803
20.11.2021 0:00,1.12803,1.12803,1.12803,1.12803,1.12803
21.11.2021 0:00,1.12802,1.12809,1.1292,1.12803,1.12866
22.11.2021 0:00,1.12307,1.12645,1.12893,1.12842,1.12375
23.11.2021 0:00,1.12268,1.12483,1.12731,1.12372,1.12492
24.11.2021 0:00,1.11874,1.1219,1.12542,1.12483,1.12013
25.11.2021 0:00,1.12006,1.12138,1.12297,1.12012,1.1208
26.11.2021 0:00,1.12075,1.12679,1.13297,1.12075,1.13186
27.11.2021 0:00,1.13186,1.13186,1.13186,1.13186,1.13186
28.11.2021 0:00,1.13186,1.13186,1.13187,1.13186,1.13186
29.11.2021 0:00,1.12585,1.12799,1.13187,1.13186,1.12894
30.11.2021 0:00,1.12448,1.13244,1.13814,1.12908,1.13392
01.12.2021 0:00,1.13038,1.13275,1.13572,1.13392,1.132
02.12.2021 0:00,1.12955,1.13207,1.13475,1.13202,1.13032
03.12.2021 0:00,1.1267,1.13011,1.13315,1.13028,1.13134
04.12.2021 0:00,1.13134,1.13134,1.13134,1.13134,1.13134
05.12.2021 0:00,1.13058,1.13132,1.13175,1.13134,1.13084
06.12.2021 0:00,1.12675,1.12892,1.13096,1.13059,1.12846
07.12.2021 0:00,1.12309,1.12692,1.12984,1.12836,1.12699
08.12.2021 0:00,1.12689,1.13056,1.13559,1.12702,1.13417
09.12.2021 0:00,1.12791,1.13145,1.13469,1.13406,1.12956
10.12.2021 0:00,1.12664,1.12973,1.13237,1.1295,1.13168
11.12.2021 0:00,1.13168,1.13168,1.13168,1.13168,1.13168
12.12.2021 0:00,1.13106,1.13165,1.13176,1.13168,1.13138
13.12.2021 0:00,1.12625,1.12906,1.13193,1.1312,1.12833
14.12.2021 0:00,1.12542,1.1282,1.13257,1.12833,1.12576
15.12.2021 0:00,1.12251,1.12674,1.12992,1.12585,1.12937
16.12.2021 0:00,1.12818,1.13081,1.13589,1.12956,1.13302
17.12.2021 0:00,1.12353,1.13048,1.13487,1.13307,1.12381
18.12.2021 0:00,1.12381,1.12381,1.12381,1.12381,1.12381
19.12.2021 0:00,1.1237,1.12382,1.12427,1.12381,1.12373
20.12.2021 0:00,1.12349,1.12671,1.1303,1.12377,1.12779
21.12.2021 0:00,1.12614,1.12819,1.13017,1.12779,1.12837
22.12.2021 0:00,1.13226,1.13331,1.13383,1.12825,1.13229
23.12.2021 0:00,1.12912,1.13267,1.13437,1.13405,1.13286
24.12.2021 0:00,1.13032,1.1326,1.13431,1.13285,1.13404
25.12.2021 0:00,1.13404,1.13404,1.13404,1.13404,1.13404
26.12.2021 0:00,1.13404,1.13404,1.13405,1.13404,1.13404
27.12.2021 0:00,1.13038,1.13207,1.13404,1.13404,1.13276
28.12.2021 0:00,1.12901,1.1319,1.13345,1.13269,1.13061
29.12.2021 0:00,1.1275,1.13168,1.13635,1.13055,1.13474
30.12.2021 0:00,1.12995,1.13263,1.13598,1.13478,1.13244
31.12.2021 0:00,1.13046,1.13411,1.13869,1.13247,1.13715
01.01.2022 0:00,1.13715,1.13715,1.13715,1.13715,1.13715
02.01.2022 0:00,1.1367,1.13715,1.13755,1.13715,1.13748
03.01.2022 0:00,1.12802,1.13318,1.13786,1.13748,1.12953
04.01.2022 0:00,1.12731,1.12943,1.13215,1.12955,1.12854
05.01.2022 0:00,1.12773,1.13088,1.13455,1.12847,1.13102
06.01.2022 0:00,1.12852,1.13056,1.13304,1.131,1.12968
07.01.2022 0:00,1.12902,1.13208,1.13665,1.12968,1.13617
08.01.2022 0:00,1.13617,1.13617,1.13617,1.13617,1.13617
09.01.2022 0:00,1.13524,1.13612,1.13617,1.13617,1.13572
10.01.2022 0:00,1.1288,1.13303,1.13603,1.13582,1.1327
11.01.2022 0:00,1.13152,1.13448,1.13748,1.1327,1.13695
12.01.2022 0:00,1.13554,1.13938,1.14545,1.13684,1.14403
13.01.2022 0:00,1.14361,1.14561,1.14788,1.14412,1.14571
14.01.2022 0:00,1.14001,1.14465,1.14824,1.14567,1.14161
15.01.2022 0:00,1.14161,1.14161,1.14161,1.14161,1.14161
16.01.2022 0:00,1.14143,1.14161,1.1417,1.14161,1.14165
17.01.2022 0:00,1.13928,1.14123,1.14343,1.14161,1.14084
18.01.2022 0:00,1.13152,1.13754,1.14214,1.14084,1.13276
19.01.2022 0:00,1.13192,1.13384,1.13565,1.1328,1.13419
20.01.2022 0:00,1.13037,1.13408,1.13699,1.13419,1.1312
21.01.2022 0:00,1.13014,1.13342,1.13598,1.13129,1.13448
22.01.2022 0:00,1.13448,1.13448,1.13448,1.13448,1.13448
23.01.2022 0:00,1.13415,1.13446,1.13451,1.13448,1.13425
24.01.2022 0:00,1.12911,1.13224,1.13443,1.13422,1.13256
25.01.2022 0:00,1.12665,1.12979,1.13289,1.13266,1.13046
26.01.2022 0:00,1.12342,1.12857,1.13116,1.13031,1.12423
27.01.2022 0:00,1.11331,1.11848,1.12436,1.12414,1.11452
28.01.2022 0:00,1.1123,1.11461,1.11697,1.11449,1.11479
29.01.2022 0:00,1.11479,1.11479,1.11479,1.11479,1.11479
30.01.2022 0:00,1.1141,1.11476,1.11479,1.11479,1.11444
31.01.2022 0:00,1.11387,1.11838,1.12463,1.11454,1.12317
01.02.2022 0:00,1.12217,1.12505,1.12787,1.12312,1.12714
02.02.2022 0:00,1.12666,1.12937,1.13291,1.12712,1.13045
03.02.2022 0:00,1.12717,1.13447,1.14509,1.1304,1.14417
04.02.2022 0:00,1.14131,1.14541,1.14824,1.14405,1.14495
05.02.2022 0:00,1.14495,1.14495,1.14495,1.14495,1.14495
06.02.2022 0:00,1.14494,1.14505,1.14675,1.14495,1.14572
07.02.2022 0:00,1.14164,1.1436,1.14585,1.14571,1.14413
08.02.2022 0:00,1.13967,1.14202,1.14495,1.14405,1.14171
09.02.2022 0:00,1.1403,1.14276,1.14465,1.1417,1.14213
10.02.2022 0:00,1.13805,1.14349,1.14939,1.14213,1.14274
11.02.2022 0:00,1.13306,1.13864,1.14284,1.14284,1.13494
12.02.2022 0:00,1.13494,1.13494,1.13494,1.13494,1.13494
13.02.2022 0:00,1.13337,1.13487,1.13495,1.13494,1.13433
14.02.2022 0:00,1.12845,1.13247,1.13684,1.13433,1.13051
15.02.2022 0:00,1.13032,1.1338,1.1369,1.13051,1.13574
16.02.2022 0:00,1.13443,1.13684,1.1395,1.13576,1.13752
17.02.2022 0:00,1.13273,1.13665,1.13857,1.13762,1.13619
18.02.2022 0:00,1.13154,1.13525,1.13764,1.13624,1.13224
19.02.2022 0:00,1.13224,1.13224,1.13224,1.13224,1.13224
20.02.2022 0:00,1.13157,1.13222,1.13264,1.13224,1.13216
21.02.2022 0:00,1.1307,1.13422,1.13837,1.13187,1.13076
22.02.2022 0:00,1.12888,1.13239,1.13634,1.13076,1.13276
23.02.2022 0:00,1.13005,1.13277,1.13584,1.13266,1.13037
24.02.2022 0:00,1.11101,1.12132,1.13096,1.1305,1.11977
25.02.2022 0:00,1.11677,1.12211,1.12746,1.11966,1.12726
26.02.2022 0:00,1.12726,1.12726,1.12726,1.12726,1.12726
27.02.2022 0:00,1.11228,1.12619,1.12728,1.12726,1.11516
28.02.2022 0:00,1.11426,1.11907,1.12442,1.11519,1.12215
01.03.2022 0:00,1.10903,1.11706,1.12318,1.12201,1.11219
02.03.2022 0:00,1.10582,1.11084,1.11416,1.11195,1.11193
03.03.2022 0:00,1.10358,1.10835,1.11214,1.11194,1.1066
04.03.2022 0:00,1.08897,1.098,1.10687,1.10662,1.09477
05.03.2022 0:00,1.09477,1.09477,1.09477,1.09477,1.09477
06.03.2022 0:00,1.09224,1.09459,1.09477,1.09477,1.09265
07.03.2022 0:00,1.08082,1.08691,1.09304,1.09263,1.08539
08.03.2022 0:00,1.08508,1.08876,1.09577,1.08541,1.09022
09.03.2022 0:00,1.08902,1.09831,1.10945,1.09011,1.10687
